gameId,game,start,end,text,speaker,trial,role,echo,description
SowubDEr7fQNBP6te,game51,220,221,Okay.,I,5,NA,NA,NA
SowubDEr7fQNBP6te,game51,221,223,"Now, what do we see, [id34]?",I,5,NA,NA,NA
SowubDEr7fQNBP6te,game51,223,226,A person sad walking.,id34,5,S,NA,a person sad walking
SowubDEr7fQNBP6te,game51,226,231,A person sad walking.,I,5,NA,Y,NA
SowubDEr7fQNBP6te,game51,231,232,Great.,I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,232,234,Here you go.,I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,234,236,"[id33], what do you see?",I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,236,240,"At first, I didn't even know I was holding Smurfy.",id33,6,S,NA,NA
SowubDEr7fQNBP6te,game51,240,241,Yeah.,I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,241,246,But Smurfy just had a real dream that day.,id33,6,S,NA,NA
SowubDEr7fQNBP6te,game51,246,247,Yeah.,I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,247,248,What does that look like?,I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,248,250,A flying person again.,id33,6,S,NA,a flying person
SowubDEr7fQNBP6te,game51,250,252,A flying person again.,I,6,NA,Y,NA
SowubDEr7fQNBP6te,game51,252,254,"Great, my friends.",I,6,NA,NA,NA
SowubDEr7fQNBP6te,game51,254,256,"Okay, here you go.",I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,256,258,"[id34], what do we see?",I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,258,260,A rope.,id33,7,L,NA,NA
SowubDEr7fQNBP6te,game51,260,261,This again.,id34,7,S,NA,NA
SowubDEr7fQNBP6te,game51,261,263,What does it look like?,I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,263,266,It's on the floor and it has a triangle.,id34,7,S,NA,on the floor and it has a triangle
SowubDEr7fQNBP6te,game51,266,268,On the floor and it has a triangle.,I,7,NA,Y,NA
SowubDEr7fQNBP6te,game51,268,270,Do you see that?,I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,270,274,Let's press it.,I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,274,277,Let's try again.,I,7,NA,NA,NA
SowubDEr7fQNBP6te,game51,277,278,Great.,I,8,NA,NA,NA
SowubDEr7fQNBP6te,game51,278,280,"Okay, here you go.",I,8,NA,NA,NA
SowubDEr7fQNBP6te,game51,280,283,"Now, [id33], what do we see?",I,8,NA,NA,NA
SowubDEr7fQNBP6te,game51,283,285,A person sad walking again.,id33,8,S,NA,a person sad walking
SowubDEr7fQNBP6te,game51,285,288,A person sat walking again.,I,8,NA,Y,NA
SowubDEr7fQNBP6te,game51,288,290,[id33].,I,8,NA,NA,NA
SowubDEr7fQNBP6te,game51,290,292,"Great, here you go.",I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,292,294,"[id34], what do we see?",I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,294,298,A person holding a triangle.,id34,9,S,NA,a person holding a triangle
SowubDEr7fQNBP6te,game51,298,300,Sad walking.,id33,9,L,NA,NA
SowubDEr7fQNBP6te,game51,300,303,She says she sees a person holding a triangle.,I,9,NA,Y,NA
SowubDEr7fQNBP6te,game51,303,304,Do you see that?,I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,304,305,Uh huh.,id33,9,L,NA,NA
SowubDEr7fQNBP6te,game51,305,307,Let's press it.,I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,307,309,Let's try again.,I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,309,310,Great.,I,9,NA,NA,NA
SowubDEr7fQNBP6te,game51,310,313,Let's pass Smurphy on to [id34].,I,10,NA,NA,NA
SowubDEr7fQNBP6te,game51,313,315,"Okay, now [id33], what do we see in the box?",I,10,NA,NA,NA
SowubDEr7fQNBP6te,game51,315,317,Sad walking.,id33,10,S,NA,sad walking
SowubDEr7fQNBP6te,game51,317,318,Sad walking.,I,10,NA,Y,NA
SowubDEr7fQNBP6te,game51,318,321,Not again.,id33,10,S,NA,NA
SowubDEr7fQNBP6te,game51,321,323,Here you go.,I,10,NA,NA,NA
SowubDEr7fQNBP6te,game51,323,326,"[id34], what do we see?",I,11,NA,NA,NA
SowubDEr7fQNBP6te,game51,326,331,A triangle that's on the ground again.,id34,11,S,NA,a triangle that’s on the ground
SowubDEr7fQNBP6te,game51,331,333,"A triangle that's on the ground again, [id33].",I,11,NA,Y,NA
SowubDEr7fQNBP6te,game51,333,335,Do you see that?,I,11,NA,NA,NA
SowubDEr7fQNBP6te,game51,335,337,Let's press it.,I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,337,340,Let's try again.,I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,340,341,Great.,I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,341,344,"Okay, here you go.",I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,344,347,"Now, [id33], what do we see?",I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,347,349,A flying person.,id33,12,S,NA,a flying person
SowubDEr7fQNBP6te,game51,349,350,A flying person.,I,12,NA,Y,NA
SowubDEr7fQNBP6te,game51,350,351,"No, a butterfly.",id33,12,S,NA,a butterfly
SowubDEr7fQNBP6te,game51,351,353,"Oh, a butterfly.",I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,353,355,Here you go.,I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,355,357,"Now, you will be guessing.",I,12,NA,NA,NA
SowubDEr7fQNBP6te,game51,357,358,"[id34], what do we see again?",I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,358,361,A person holding a triangle.,id34,13,S,NA,a person holding a triangle
SowubDEr7fQNBP6te,game51,361,366,A person holding a triangle.,I,13,NA,Y,NA
SowubDEr7fQNBP6te,game51,366,368,Great.,I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,368,370,"Yeah, that was good.",I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,370,372,"Well, my friends, we are done with the game.",I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,372,374,Thank you guys so much for helping Sophie,I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,374,376,guess the correct pictures.,I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,376,378,"Now, I'll turn the camera off.",I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,378,380,Do you guys want to wave bye bye?,I,13,NA,NA,NA
SowubDEr7fQNBP6te,game51,380,382,Bye.,id34,13,S,NA,NA
SowubDEr7fQNBP6te,game51,382,397,Bye.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,0,2,Do you guys want to say hi hi?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,2,3,Hi.,id36,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,3,4,Hi.,id35,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,4,5,"Okay, are we ready?",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,5,7,You guys can finally play the game now.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,7,11,"Okay, so my friends, today we will be playing a matching game.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,11,13,Have we played a matching game before?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,13,14,No.,id35,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,14,15,Have you played one before?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,15,17,Let me show you how it works.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,17,20,"Okay, this is Smurfy, my friends.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,20,22,And Smurfy loves to play this matching game.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,22,24,Do you want to say hi to Smurfy?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,24,25,Hi.,id36,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,25,27,Hi [id35].,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,27,31,"Now, in front of your screens you will see two pictures.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,31,36,But only one of you friends will see a picture in a black box.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,36,41,And Smurfy really wants to guess that picture in the black box.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,41,46,"So, if you have Smurfy [id36], you will be guessing.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,46,49,And you will guess the picture in the black box.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,49,52,"[id35], if you don't have Smurfy, you will be telling.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,52,56,And you will tell [id36] and Smurfy what you see in the black box.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,56,57,Okay.,id35,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,57,59,"Okay, so let's try it out.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,59,61,"[id36], let's say you have Mr. Smurfy.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,61,64,Will you be the guesser or will you be the teller?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,64,65,Yeah.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,65,70,"And [id35], if you don't have Smurfy, will you be the guesser or will you be the teller?",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,70,71,Teller.,id35,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,71,73,"Great, okay.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,73,76,"So, to make our choice, we will just tap on the screen once.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,76,78,We don't have to tap right now.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,78,79,Not now.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,79,80,It's okay.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,80,83,We'll tap on the screen once and that's how we make our choice.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,83,85,And you will see a picture.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,85,88,"If we see a happy face, it was a match.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,88,90,You helped Smurfy find the right picture.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,90,93,"If it was a sad face, it wasn't a match.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,93,94,But it's okay.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,94,96,You guys can always try again later.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,96,98,Does that sound good to you guys?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,98,99,Yeah.,id36,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,99,100,Yeah.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,100,101,Should we try to play the game?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,101,102,Yeah.,id35,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,102,103,Yeah.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,103,104,Are you guys ready?,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,104,105,"Okay, Smurfy's really excited.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,105,109,"So, to begin the game, we will just press the blue button that we see.",I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,109,110,Perfect.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,110,112,Let's press down it.,I,NA,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,112,113,Great.,I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,113,116,"So, [id36], you will have Mr. Smurfy today.",I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,116,120,"And [id35], we will tell [id36] what we see in the black box.",I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,120,121,A bird.,id35,0,S,NA,a bird
D5CPASpy5Aj3aZNtS,game52,121,122,Do you see a bird?,I,0,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,122,124,Let's press on it.,I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,124,126,Let's press on it.,I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,126,128,Try again.,I,0,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,128,129,Yay!,I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,129,132,And we'll pass Smurfy on to [id35].,I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,132,136,"And now, [id36], what do we see in the black box?",I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,136,137,Apple.,id36,1,S,NA,apple
D5CPASpy5Aj3aZNtS,game52,137,138,Apple.,I,1,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,138,139,Do you see an apple?,I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,139,140,Yes.,id35,1,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,140,142,Let's press on it.,I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,142,146,Let's go try again.,I,1,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,146,149,Let's do a quick tap.,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,149,151,Let's try again.,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,151,152,Yay!,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,152,154,"Okay, let's pass Smurfy on.",I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,154,156,"So, now we will go again.",I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,156,157,Hold on tight.,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,157,159,"Let's listen to [id35], okay?",I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,159,161,"[id35], what do we see now?",I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,161,163,"Uh, this.",id35,2,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,163,166,What does it look like?,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,166,168,A person in the mountains.,id35,2,S,NA,a person in the mountains
D5CPASpy5Aj3aZNtS,game52,168,169,A person in the mountains.,I,2,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,169,170,Do you see that?,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,170,174,Let's press it.,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,174,175,That's okay.,I,2,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,175,177,"It wasn't a match, but we can try again.",I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,177,179,"Okay, here you go.",I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,179,181,"[id36], what do we see in the black box?",I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,181,183,It looks like a person.,id36,3,S,NA,a person
D5CPASpy5Aj3aZNtS,game52,183,184,It looks like a what?,I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,184,185,A person.,id36,3,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,185,186,It looks like a person.,I,3,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,186,188,"Do you see a person, [id35]?",I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,188,189,Yeah.,id35,3,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,189,192,Should we press it?,I,3,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,192,194,First.,id35,3,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,194,195,"Oh, that's okay.",I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,195,197,"No, a different box.",id36,4,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,197,198,It's okay.,I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,198,199,We can try again next time.,I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,199,201,"Okay, here you go.",I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,201,203,"[id35], what do we see now?",I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,203,205,A person walking.,id35,4,S,NA,a person walking
D5CPASpy5Aj3aZNtS,game52,205,208,A person walking.,I,4,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,208,210,Let's try again.,I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,210,212,Great!,I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,212,214,"Okay, here you go.",I,4,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,214,216,"Now, what do we see, [id36]?",I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,216,219,"Uh, a person.",id36,5,S,NA,a person
D5CPASpy5Aj3aZNtS,game52,219,220,Do we see a person?,I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,220,221,Yeah.,id35,5,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,221,224,"But, the black box right this one.",id36,5,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,224,225,Yeah.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,225,227,This way.,id36,5,S,NA,this way
D5CPASpy5Aj3aZNtS,game52,227,229,"What does it look like, a person?",I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,229,231,"Yeah, but this way.",id36,5,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,231,233,"It looks like a person, [id35].",I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,233,234,Do you see a person?,I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,234,235,Like this way.,id36,5,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,235,238,"Well, she, it's not the same for you guys.",I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,238,243,"So, you have to tell her how this person looks like.",I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,243,244,We can't show her.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,244,247,Let's use our words.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,247,249,That's it.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,249,251,"So, does it look like a person to you, [id36]?",I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,251,252,Yeah.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,252,253,Okay.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,253,255,"[id35], [id36] says that he sees a person.",I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,255,257,Do you see a person on your screen?,I,5,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,257,259,"Yes, this.",id35,5,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,259,262,Let's tap it.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,262,265,Let's try again.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,265,266,Let's try again.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,266,267,A little light tap.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,267,269,Go.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,269,271,That's okay.,I,5,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,271,273,"No, that's actually this way.",id36,5,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,273,274,Yeah.,I,6,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,274,275,"Well, let's try again.",I,6,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,275,276,Okay.,I,6,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,276,278,"[id35], what do we see now?",I,6,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,278,280,A person dancing.,id35,6,S,NA,a person dancing
D5CPASpy5Aj3aZNtS,game52,280,282,A person dancing.,I,6,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,282,283,Is it this way?,id36,6,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,283,286,"If you think that's your match, just tap it.",I,6,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,286,287,Yay.,I,7,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,287,290,"Here you go, [id35].",I,7,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,290,292,"Now, what do we see in the black box?",I,7,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,292,293,This.,id36,7,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,293,295,What does it look like to you?,I,7,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,295,296,A car.,id36,7,S,NA,a car
D5CPASpy5Aj3aZNtS,game52,296,299,It looks like a car.,I,7,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,299,303,"Do you see a car, [id35]?",I,7,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,303,305,Let's try again.,I,7,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,305,307,Great.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,307,308,That's faster.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,308,309,You got it.,id36,8,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,309,310,Yeah.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,310,314,"Okay, now what do we see, [id35]?",I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,314,316,A person.,id35,8,S,NA,a person
D5CPASpy5Aj3aZNtS,game52,316,317,We see a person.,I,8,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,317,318,Do you see a person?,I,8,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,318,319,Yeah.,id36,8,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,319,321,Let's press it.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,321,323,With Smurfy?,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,323,326,That's so silly.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,326,328,That's okay.,I,8,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,328,331,"I thought it was this one, but it wasn't working.",id36,8,L,NA,NA
D5CPASpy5Aj3aZNtS,game52,331,332,Let's try again.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,332,333,Okay.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,333,335,I see a person walking.,id36,9,S,NA,a person walking
D5CPASpy5Aj3aZNtS,game52,335,339,A person walking.,I,9,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,339,341,Let's try again.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,341,343,Let's try one more time.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,343,346,Let's try one more time.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,346,348,Another time.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,348,350,That's so silly.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,350,351,Let's press lightly.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,351,353,Press lightly on the screen.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,353,354,We don't have to drag.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,354,356,"Okay, just press.",I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,356,358,Try again.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,358,359,Let's press together.,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,359,360,Ready?,I,9,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,360,361,"Okay, let's go.",I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,361,363,Tap.,I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,363,364,Great.,I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,364,367,"Okay, let's pass Smurfy on.",I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,367,368,Here you go.,I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,368,371,"Now, [id35], what do we see in the black box?",I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,371,373,A person dancing.,id35,10,S,NA,a person dancing
D5CPASpy5Aj3aZNtS,game52,373,376,A person dancing.,I,10,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,376,378,"Great, my friends.",I,10,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,378,380,Let's go on.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,380,382,"[id36], what do you see in the black box?",I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,382,383,A car.,id36,11,S,NA,a car
D5CPASpy5Aj3aZNtS,game52,383,384,Again.,id36,11,S,NA,NA
D5CPASpy5Aj3aZNtS,game52,384,385,A car.,I,11,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,385,386,Again.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,386,388,You got this.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,388,389,Let's try again.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,389,390,Lightly.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,390,392,"One light press, go.",I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,392,394,Go again.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,394,396,Let's press lightly.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,396,398,Let's try.,I,11,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,398,399,Great.,I,12,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,399,402,Here you go.,I,12,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,402,405,"Now, what do we see, [id35]?",I,12,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,405,407,A person walking.,id35,12,S,NA,a person walking
D5CPASpy5Aj3aZNtS,game52,407,408,A person walking.,I,12,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,408,409,Yay!,I,12,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,409,410,Yay!,I,12,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,410,412,Thank you.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,412,414,"Now, what do we see, [id36]?",I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,414,417,A person holding a pot.,id36,13,S,NA,a person holding a pot
D5CPASpy5Aj3aZNtS,game52,417,420,A person holding a pot.,I,13,NA,Y,NA
D5CPASpy5Aj3aZNtS,game52,420,421,Let's try again.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,421,422,You got this.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,422,424,Come on.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,424,426,Great.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,426,427,Okay.,I,13,NA,NA,NA
D5CPASpy5Aj3aZNtS,game52,427,429,Here you go.,I,13,NA,NA,NA
