game,start_time,end_time,text,speaker,trial,role,description,backchannel,trialNumStart,trialNumEnd,echo,trial_start
game52,5,9,"And [id35], we will tell [id36] what we see in the black box.",I,0,NA,NA,NA,0,0,Y,0
game52,9,10,A bird.,id35,0,S,a bird,Y,0,0,Y,0
game52,10,11,Do you see a bird?,I,0,NA,NA,NA,0,0,Y,0
game52,11,13,Let's press on it.,I,0,NA,NA,NA,0,0,Y,0
game52,13,15,Let's press on it.,I,0,NA,NA,NA,0,0,Y,0
game52,15,17,Try again.,I,0,NA,NA,NA,0,0.5,Y,0
game52,17,18,Yay!,I,1,NA,NA,NA,0.5,0.5,Y,20
game52,18,21,And we'll pass Smurfy on to [id35].,I,1,NA,NA,NA,0.5,1,Y,20
game52,21,25,"And now, [id36], what do we see in the black box?",I,1,NA,NA,NA,1,1,Y,20
game52,25,26,Apple.,id36,1,S,apple,Y,1,1,Y,20
game52,26,27,Apple.,I,1,NA,NA,NA,1,1,Y,20
game52,27,28,Do you see an apple?,I,1,NA,NA,NA,1,1,Y,20
game52,28,29,Yes.,id35,1,L,NA,Y,1,1,Y,20
game52,29,31,Let's press on it.,I,1,NA,NA,NA,1,1,Y,20
game52,31,35,Let's go try again.,I,1,NA,NA,NA,1,1,Y,20
game52,35,38,Let's do a quick tap.,I,2,NA,NA,NA,1,1,Y,44
game52,38,40,Let's try again.,I,2,NA,NA,NA,1,1.5,Y,44
game52,40,41,Yay!,I,2,NA,NA,NA,1.5,1.5,Y,44
game52,41,43,"Okay, let's pass Smurfy on.",I,2,NA,NA,NA,1.5,1.5,Y,44
game52,43,45,"So, now we will go again.",I,2,NA,NA,NA,1.5,2,Y,44
game52,45,46,Hold on tight.,I,2,NA,NA,NA,2,2,Y,44
game52,46,48,"Let's listen to [id35], okay?",I,2,NA,NA,NA,2,2,Y,44
game52,48,50,"[id35], what do we see now?",I,2,NA,NA,NA,2,2,Y,44
game52,50,52,"Uh, this.",id35,2,S,NA,Y,2,2,Y,44
game52,52,55,What does it look like?,I,2,NA,NA,NA,2,2,Y,44
game52,55,57,A person in the mountains.,id35,2,S,a person in the mountains,Y,2,2,Y,44
game52,57,58,A person in the mountains.,I,2,NA,NA,NA,2,2,Y,44
game52,58,59,Do you see that?,I,2,NA,NA,NA,2,2,Y,44
game52,59,63,Let's press it.,I,2,NA,NA,NA,2,2.5,Y,44
game52,63,64,That's okay.,I,2,NA,NA,NA,2.5,3,Y,44
game52,64,66,"It wasn't a match, but we can try again.",I,3,NA,NA,NA,2.5,3,Y,64
game52,66,68,"Okay, here you go.",I,3,NA,NA,NA,3,3,Y,64
game52,68,70,"[id36], what do we see in the black box?",I,3,NA,NA,NA,3,3,Y,64
game52,70,72,It looks like a person.,id36,3,S,a person,Y,3,3,Y,64
game52,72,73,It looks like a what?,I,3,NA,NA,NA,3,3,Y,64
game52,73,74,A person.,id36,3,S,NA,Y,3,3,Y,64
game52,74,75,It looks like a person.,I,3,NA,NA,NA,3,3,Y,64
game52,75,77,"Do you see a person, [id35]?",I,3,NA,NA,NA,3,3,Y,64
game52,77,78,Yeah.,id35,3,L,NA,Y,3,3,Y,64
game52,78,81,Should we press it?,I,3,NA,NA,NA,3,3.5,Y,64
game52,81,83,First.,id35,3,NA,NA,NA,3.5,3.5,Y,64
game52,83,84,"Oh, that's okay.",I,4,NA,NA,NA,3.5,3.5,Y,85
game52,84,86,"No, a different box.",id36,4,NA,NA,NA,3.5,4,Y,85
game52,86,87,It's okay.,I,4,NA,NA,NA,4,4,Y,85
game52,87,88,We can try again next time.,I,4,NA,NA,NA,4,4,Y,85
game52,88,90,"Okay, here you go.",I,4,NA,NA,NA,4,4,Y,85
game52,90,92,"[id35], what do we see now?",I,4,NA,NA,NA,4,4,Y,85
game52,92,94,A person walking.,id35,4,S,a person walking,Y,4,4,Y,85
game52,94,97,A person walking.,I,4,NA,NA,NA,4,4,Y,85
game52,97,99,Let's try again.,I,4,NA,NA,NA,4,4.5,Y,85
game52,99,101,Great!,I,4,NA,NA,NA,4.5,4.5,Y,85
game52,101,103,"Okay, here you go.",I,4,NA,NA,NA,4.5,5,Y,85
game52,103,105,"Now, what do we see, [id36]?",I,5,NA,NA,NA,5,5,Y,102
game52,105,108,"Uh, a person.",id36,5,S,a person,Y,5,5,Y,102
game52,108,109,Do we see a person?,I,5,NA,NA,NA,5,5,Y,102
game52,109,110,Yeah.,id35,5,L,NA,Y,5,5,Y,102
game52,110,113,"But, the black box right this one.",id36,5,S,NA,Y,5,5,Y,102
game52,113,114,Yeah.,I,5,NA,NA,NA,5,5,Y,102
game52,114,116,This way.,id36,5,S,this way,Y,5,5,Y,102
game52,116,118,"What does it look like, a person?",I,5,NA,NA,NA,5,5,Y,102
game52,118,120,"Yeah, but this way.",id36,5,S,NA,Y,5,5,Y,102
game52,120,122,"It looks like a person, [id35].",I,5,NA,NA,NA,5,5,Y,102
game52,122,123,Do you see a person?,I,5,NA,NA,NA,5,5,Y,102
game52,123,124,Like this way.,id36,5,S,NA,Y,5,5,Y,102
game52,124,127,"Well, she, it's not the same for you guys.",I,5,NA,NA,NA,5,5,Y,102
game52,127,132,"So, you have to tell her how this person looks like.",I,5,NA,NA,NA,5,5,Y,102
game52,132,133,We can't show her.,I,5,NA,NA,NA,5,5,Y,102
game52,133,136,Let's use our words.,I,5,NA,NA,NA,5,5,Y,102
game52,136,138,That's it.,I,5,NA,NA,NA,5,5,Y,102
game52,138,140,"So, does it look like a person to you, [id36]?",I,5,NA,NA,NA,5,5,Y,102
game52,140,141,Yeah.,I,5,NA,NA,NA,5,5,Y,102
game52,141,142,Okay.,I,5,NA,NA,NA,5,5,Y,102
game52,142,144,"[id35], [id36] says that he sees a person.",I,5,NA,NA,NA,5,5,Y,102
game52,144,146,Do you see a person on your screen?,I,5,NA,NA,NA,5,5,Y,102
game52,146,148,"Yes, this.",id35,5,L,NA,Y,5,5,Y,102
game52,148,151,Let's tap it.,I,5,NA,NA,NA,5,5,Y,102
game52,151,154,Let's try again.,I,5,NA,NA,NA,5,5,Y,102
game52,154,155,Let's try again.,I,5,NA,NA,NA,5,5,Y,102
game52,155,156,A little light tap.,I,5,NA,NA,NA,5,5.5,Y,102
game52,156,158,Go.,I,5,NA,NA,NA,5,5.5,Y,102
game52,158,160,That's okay.,I,5,NA,NA,NA,5.5,5.5,Y,102
game52,160,162,"No, that's actually this way.",id36,5,S,NA,Y,5.5,6,Y,102
game52,162,163,Yeah.,I,6,NA,NA,NA,6,6,Y,161
game52,163,164,"Well, let's try again.",I,6,NA,NA,NA,6,6,Y,161
game52,164,165,Okay.,I,6,NA,NA,NA,6,6,Y,161
game52,165,167,"[id35], what do we see now?",I,6,NA,NA,NA,6,6,Y,161
game52,167,169,A person dancing.,id35,6,S,a person dancing,Y,6,6,Y,161
game52,169,171,A person dancing.,I,6,NA,NA,NA,6,6,Y,161
game52,171,172,Is it this way?,id36,6,NA,NA,NA,6,6,Y,161
game52,172,175,"If you think that's your match, just tap it.",I,6,NA,NA,NA,6,6.5,Y,161
game52,175,176,Yay.,I,7,NA,NA,NA,6.5,6.5,Y,177
game52,176,179,"Here you go, [id35].",I,7,NA,NA,NA,6.5,7,Y,177
game52,179,181,"Now, what do we see in the black box?",I,7,NA,NA,NA,7,7,Y,177
game52,181,182,This.,id36,7,S,NA,Y,7,7,Y,177
game52,182,184,What does it look like to you?,I,7,NA,NA,NA,7,7,Y,177
game52,184,185,A car.,id36,7,S,a car,Y,7,7,Y,177
game52,185,188,It looks like a car.,I,7,NA,NA,NA,7,7,Y,177
game52,188,192,"Do you see a car, [id35]?",I,7,NA,NA,NA,7,7,Y,177
game52,192,194,Let's try again.,I,7,NA,NA,NA,7,7.5,Y,177
game52,194,196,Great.,I,8,NA,NA,NA,7.5,7.5,Y,197
game52,196,197,That's faster.,I,8,NA,NA,NA,7.5,8,Y,197
game52,197,198,You got it.,id36,8,NA,NA,NA,7.5,8,Y,197
game52,198,199,Yeah.,I,8,NA,NA,NA,8,8,Y,197
game52,199,203,"Okay, now what do we see, [id35]?",I,8,NA,NA,NA,8,8,Y,197
game52,203,205,A person.,id35,8,S,a person,Y,8,8,Y,197
game52,205,206,We see a person.,I,8,NA,NA,NA,8,8,Y,197
game52,206,207,Do you see a person?,I,8,NA,NA,NA,8,8,Y,197
game52,207,208,Yeah.,id36,8,L,NA,Y,8,8,Y,197
game52,208,210,Let's press it.,I,8,NA,NA,NA,8,8,Y,197
game52,210,212,With Smurfy?,I,8,NA,NA,NA,8,8,Y,197
game52,212,215,That's so silly.,I,8,NA,NA,NA,8,8.5,Y,197
game52,215,217,That's okay.,I,8,NA,NA,NA,8.5,9,Y,197
game52,217,220,"I thought it was this one, but it wasn't working.",id36,8,L,NA,NA,8.5,9,Y,197
game52,220,221,Let's try again.,I,9,NA,NA,NA,9,9,Y,217
game52,221,222,Okay.,I,9,NA,NA,NA,9,9,Y,217
game52,222,224,I see a person walking.,id36,9,S,a person walking,Y,9,9,Y,217
game52,224,228,A person walking.,I,9,NA,NA,NA,9,9,Y,217
game52,228,230,Let's try again.,I,9,NA,NA,NA,9,9,Y,217
game52,230,232,Let's try one more time.,I,9,NA,NA,NA,9,9,Y,217
game52,232,235,Let's try one more time.,I,9,NA,NA,NA,9,9,Y,217
game52,235,237,Another time.,I,9,NA,NA,NA,9,9,Y,217
game52,237,239,That's so silly.,I,9,NA,NA,NA,9,9,Y,217
game52,239,240,Let's press lightly.,I,9,NA,NA,NA,9,9,Y,217
game52,240,242,Press lightly on the screen.,I,9,NA,NA,NA,9,9,Y,217
game52,242,243,We don't have to drag.,I,9,NA,NA,NA,9,9,Y,217
game52,243,245,"Okay, just press.",I,9,NA,NA,NA,9,9,Y,217
game52,245,247,Try again.,I,9,NA,NA,NA,9,9,Y,217
game52,247,248,Let's press together.,I,9,NA,NA,NA,9,9,Y,217
game52,248,249,Ready?,I,9,NA,NA,NA,9,9,Y,217
game52,249,250,"Okay, let's go.",I,10,NA,NA,NA,9,9,Y,255
game52,250,252,Tap.,I,10,NA,NA,NA,9,9.5,Y,255
game52,252,253,Great.,I,10,NA,NA,NA,9.5,9.5,Y,255
game52,253,256,"Okay, let's pass Smurfy on.",I,10,NA,NA,NA,9.5,10,Y,255
game52,256,257,Here you go.,I,10,NA,NA,NA,10,10,Y,255
game52,257,260,"Now, [id35], what do we see in the black box?",I,10,NA,NA,NA,10,10,Y,255
game52,260,262,A person dancing.,id35,10,S,a person dancing,Y,10,10,Y,255
game52,262,265,A person dancing.,I,10,NA,NA,NA,10,10.5,Y,255
game52,265,267,"Great, my friends.",I,10,NA,NA,NA,10.5,10.5,Y,255
game52,267,269,Let's go on.,I,11,NA,NA,NA,10.5,11,Y,268
game52,269,271,"[id36], what do you see in the black box?",I,11,NA,NA,NA,11,11,Y,268
game52,271,272,A car.,id36,11,S,a car,Y,11,11,Y,268
game52,272,273,Again.,id36,11,S,NA,Y,11,11,Y,268
game52,273,274,A car.,I,11,NA,NA,NA,11,11,Y,268
game52,274,275,Again.,I,11,NA,NA,NA,11,11,Y,268
game52,275,277,You got this.,I,11,NA,NA,NA,11,11,Y,268
game52,277,278,Let's try again.,I,11,NA,NA,NA,11,11,Y,268
game52,278,279,Lightly.,I,11,NA,NA,NA,11,11,Y,268
game52,279,281,"One light press, go.",I,11,NA,NA,NA,11,11,Y,268
game52,281,283,Go again.,I,11,NA,NA,NA,11,11,Y,268
game52,283,285,Let's press lightly.,I,11,NA,NA,NA,11,11,Y,268
game52,285,287,Let's try.,I,11,NA,NA,NA,11,11.5,Y,268
game52,287,288,Great.,I,12,NA,NA,NA,11.5,11.5,Y,290
game52,288,291,Here you go.,I,12,NA,NA,NA,11.5,12,Y,290
game52,291,294,"Now, what do we see, [id35]?",I,12,NA,NA,NA,12,12,Y,290
game52,294,296,A person walking.,id35,12,S,a person walking,Y,12,12.5,Y,290
game52,296,297,A person walking.,I,12,NA,NA,NA,12,12.5,Y,290
game52,297,298,Yay!,I,12,NA,NA,NA,12.5,12.5,Y,290
game52,298,299,Yay!,I,12,NA,NA,NA,12.5,12.5,Y,290
game52,299,301,Thank you.,I,13,NA,NA,NA,12.5,13,Y,300
game52,301,303,"Now, what do we see, [id36]?",I,13,NA,NA,NA,13,13,Y,300
game52,303,306,A person holding a pot.,id36,13,S,a person holding a pot,Y,13,13,Y,300
game52,306,309,A person holding a pot.,I,13,NA,NA,NA,13,13,Y,300
game52,309,310,Let's try again.,I,13,NA,NA,NA,13,13,Y,300
game52,310,311,You got this.,I,13,NA,NA,NA,13,13,Y,300
game52,311,313,Come on.,I,13,NA,NA,NA,13,NA,Y,300
game52,313,315,Great.,I,13,NA,NA,NA,13,NA,Y,300
game52,315,316,Okay.,I,13,NA,NA,NA,13,NA,Y,300
game52,316,318,Here you go.,I,13,NA,NA,NA,13,NA,Y,300
game52,318,321,"Well, thank you guys so much for playing my game.",I,13,NA,NA,NA,13,NA,Y,300
game52,321,323,And thank you guys so much for helping Smurfy.,I,13,NA,NA,NA,13,NA,Y,300
game52,323,325,Thank you guys so much.,I,13,NA,NA,NA,13,NA,Y,300
game52,325,326,Again.,id36,13,NA,NA,NA,13,NA,Y,300
game52,326,327,You want to play it again.,I,13,NA,NA,NA,13,NA,Y,300
game52,327,330,Let me turn the camera off first.,I,13,NA,NA,NA,13,NA,Y,300
game52,330,332,Do you guys want to wave bye bye?,I,13,NA,NA,NA,13,NA,Y,300
game52,332,334,I did that part.,I,13,NA,NA,NA,13,NA,Y,300
game52,334,344,Bye bye.,id35,13,NA,NA,NA,13,NA,Y,300
game54,-188,-169.76,"Okay, my friends, let me just quickly put this on so that you guys can focus.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-169.76,-165.32,This is really not working.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-165.32,-159.64,This is really hard to balance.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-159.64,-155.48,"Give me one second, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-155.48,-153.48,I will figure something out.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-153.48,-152.48,Let's see.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-152.48,-145.88,"That is a tissue box, but I will see if I can figure out how to balance because I need",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-145.88,-143.88,my phone to balance.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-143.88,-142.88,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-142.88,-141.88,That's it.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-141.88,-140.88,Maybe just hold it.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-140.88,-139.88,"Because I have to be there with my friends, huh?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-139.88,-138.88,I have to be with you guys.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-138.88,-137.88,So it's a little...,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-137.88,-136.88,How do you play this game?,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-136.88,-135.88,What?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-135.88,-134.88,How do you play this game?,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-134.88,-127.88,"Yeah, I'm going to let you know, too.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-127.88,-117.32,"Let me just try my best to stick the phone somewhere so that we can all play, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-117.32,-115.92,"I'm so sorry, my friends.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-115.92,-114,"Okay, let me try to do it here, actually.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-114,-111.52,I was being such a little dummy.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-111.52,-110.52,Here you go.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-110.52,-109.52,Now this will work.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-109.52,-106.52,"Are we ready, my friends?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-106.52,-105.52,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-105.52,-99.4,"So, are you ready to play the matching game?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-99.4,-98.4,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-98.4,-94.92,"So today, my friends, we'll be playing a matching game.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-94.92,-92.88,Let me show you how it works.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-92.88,-90.88,This is Mr. Smurfy.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-90.88,-88.88,Let's say hi to Smurfy.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-88.88,-87.88,"Hey, Smurfy.",id40,NA,NA,NA,NA,NA,0,NA,NA
game54,-87.88,-86.88,"Hi, [id40].",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-86.88,-85.88,Hello.,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-85.88,-84.88,"Hi, [id39].",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-84.88,-78.92,"Now, Smurfy really wants to play this game today, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-78.92,-75.48,"And specifically, he wants to guess.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-75.48,-70.04,"On your screens, you will see two pictures, but only one of you friends will see a picture",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-70.04,-67.36,"in a black box, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-67.36,-63,And Smurfy wants to guess that picture in the black box.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-63,-57.03999999999999,"So let's say if [id40] has Smurfy, then [id40] will be guessing the picture in the",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-57.03999999999999,-56.03999999999999,black box.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-56.03999999999999,-49.91999999999999,"And, [id39], if you don't have Smurfy, you will be telling [id40] what you see in the",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-49.91999999999999,-47.56,"black box, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-47.56,-45.400000000000006,"To make a guess, we will just tap on the screen once.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-45.400000000000006,-43.599999999999994,"Well, we don't have to do it right now.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-43.599999999999994,-40.47999999999999,But we'll just tap on the screen once and you will see a picture.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-40.47999999999999,-37.360000000000014,"If you see a smiley face, great.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-37.360000000000014,-36.360000000000014,It was a match.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-36.360000000000014,-32.360000000000014,"If you see a sad face, it wasn't a match.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-32.360000000000014,-31.360000000000014,But it's okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-31.360000000000014,-30.360000000000014,"You can try again next time, okay?",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-30.360000000000014,-29.360000000000014,Do we have any questions?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-29.360000000000014,-28.360000000000014,I have a question.,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-28.360000000000014,-27.360000000000014,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-27.360000000000014,-26.360000000000014,Let me know.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-26.360000000000014,-25.360000000000014,Why?,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-25.360000000000014,-24.360000000000014,He has a red shirt?,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-24.360000000000014,-18.360000000000014,"He has, I guess, his favorite color is red.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-18.360000000000014,-15.360000000000014,Do you like red?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-15.360000000000014,-14.360000000000014,Red and gold.,id39,NA,NA,NA,NA,NA,0,NA,NA
game54,-14.360000000000014,-13.360000000000014,Really?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-13.360000000000014,-12.360000000000014,You like red and gold?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-12.360000000000014,-11.360000000000014,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-11.360000000000014,-10.360000000000014,Are we ready to start the game now?,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-10.360000000000014,-9.360000000000014,Yeah.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-9.360000000000014,-8.360000000000014,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-8.360000000000014,-7.360000000000014,"Well, to begin, we will just press on the blue.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-7.360000000000014,-6.360000000000014,"Oh, you started already.",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-6.360000000000014,-5.360000000000014,Okay.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-5.360000000000014,-4.360000000000014,No worries.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-4.360000000000014,-3.3600000000000136,"Let's try again, [id40].",I,NA,NA,NA,NA,NA,0,NA,NA
game54,-3.3600000000000136,-2.3600000000000136,Let's try one more time.,I,NA,NA,NA,NA,NA,0,NA,NA
game54,-2.3600000000000136,-1.3600000000000136,Great.,I,0,NA,NA,NA,NA,0,Y,0
game54,-1.3600000000000136,-0.36000000000001364,Okay.,I,0,NA,NA,NA,NA,0,Y,0
game54,-0.36000000000001364,6.560000000000002,You will hold on to Smurfy and [id40].,I,0,NA,NA,NA,NA,0,Y,0
game54,6.560000000000002,8.639999999999986,Let's tell [id39] what we see in the black box.,I,0,NA,NA,NA,0,0,Y,0
game54,8.639999999999986,12.639999999999986,I saw a dog and a banana.,id39,0,L,NA,Y,0,0,Y,0
game54,12.639999999999986,14.639999999999986,Let's listen closely to what [id40] sees.,I,0,NA,NA,NA,0,0,Y,0
game54,14.639999999999986,16.639999999999986,"[id40], what do you see in the black box?",I,0,NA,NA,NA,0,0,Y,0
game54,16.639999999999986,17.639999999999986,I see a dog.,id40,0,S,a dog,Y,0,0,Y,0
game54,17.639999999999986,18.639999999999986,She sees a dog.,i,0,NA,NA,NA,0,0,Y,0
game54,18.639999999999986,19.639999999999986,Do you see a dog?,I,0,NA,NA,NA,0,0,Y,0
game54,19.639999999999986,20.639999999999986,Let's press it.,I,0,NA,NA,NA,0,0,Y,0
game54,20.639999999999986,21.639999999999986,Great.,I,1,NA,NA,NA,0,0,Y,27
game54,21.639999999999986,22.639999999999986,So that was a match.,I,1,NA,NA,NA,0,0,Y,27
game54,22.639999999999986,23.639999999999986,And we'll pass Smurfy on.,I,1,NA,NA,NA,0,0.5,Y,27
game54,23.639999999999986,24.639999999999986,Here you go.,I,1,NA,NA,NA,0.5,0.5,Y,27
game54,24.639999999999986,33.639999999999986,Apple and bird.,id39,1,S,NA,Y,0.5,1,Y,27
game54,33.639999999999986,35.639999999999986,What do you see in the box?,I,1,NA,NA,NA,1,1,Y,27
game54,35.639999999999986,36.639999999999986,Apple.,id39,1,S,apple,Y,1,1,Y,27
game54,36.639999999999986,37.639999999999986,Apple.,id39,1,S,NA,Y,1,1,Y,27
game54,37.639999999999986,38.639999999999986,Apple.,I,1,NA,NA,NA,1,1,Y,27
game54,38.639999999999986,39.639999999999986,"Do you see an apple, [id40]?",I,1,NA,NA,NA,1,1,Y,27
game54,39.639999999999986,40.639999999999986,Let's press it.,I,1,NA,NA,NA,1,1,Y,27
game54,40.639999999999986,42.639999999999986,Let's press it.,I,1,NA,NA,NA,1,1.5,Y,27
game54,42.639999999999986,43.639999999999986,Great.,I,2,NA,NA,NA,1.5,1.5,NA,46
game54,43.639999999999986,44.639999999999986,Okay.,I,2,NA,NA,NA,1.5,1.5,NA,46
game54,44.639999999999986,45.639999999999986,Now it's [id39]'s turn.,I,2,NA,NA,NA,1.5,1.5,NA,46
game54,45.639999999999986,53.639999999999986,"[id40], what do we see in the black box now?",I,2,NA,NA,NA,1.5,2,NA,46
game54,45.639999999999986,53.639999999999986,I don’t know,id40,2,NA,NA,NA,1.5,2,NA,46
game54,53.639999999999986,60.639999999999986,What does it look like to you?,I,2,NA,NA,NA,2,2.5,NA,46
game54,60.639999999999986,61.639999999999986,I don't know.,id40,2,NA,NA,NA,2.5,2.5,NA,46
game54,61.639999999999986,62.639999999999986,He made a choice already.,I,2,NA,NA,NA,2.5,2.5,NA,46
game54,62.639999999999986,66.63999999999999,"Well, [id39], we have to listen carefully before we make a guess.",I,2,NA,NA,NA,2.5,3,NA,46
game54,66.63999999999999,67.63999999999999,Okay?,I,3,NA,NA,NA,3,3,Y,63
game54,67.63999999999999,68.63999999999999,Let's hold on to Smurfy.,I,3,NA,NA,NA,3,3,Y,63
game54,68.63999999999999,74.63999999999999,"[id39], what does that look like to you?",I,3,NA,NA,NA,3,3,Y,63
game54,74.63999999999999,75.63999999999999,A block?,id39,3,S,a block,Y,3,3,Y,63
game54,75.63999999999999,76.63999999999999,A block?,I,3,NA,NA,NA,3,3,Y,63
game54,76.63999999999999,78.63999999999999,"It looks like a block, [id40].",I,3,NA,NA,NA,3,3,Y,63
game54,78.63999999999999,82.63999999999999,Which one looks like a block to you?,I,3,NA,NA,NA,3,3,Y,63
game54,82.63999999999999,83.63999999999999,The squares.,id39,3,S,the squares,Y,3,3,Y,63
game54,83.63999999999999,84.63999999999999,The squares?,I,3,NA,NA,NA,3,3,Y,63
game54,84.63999999999999,85.63999999999999,It looks like squares.,I,3,NA,NA,NA,3,3,Y,63
game54,85.63999999999999,88.63999999999999,Let's press on the one you think it is.,I,3,NA,NA,NA,3,3,Y,63
game54,88.63999999999999,89.63999999999999,I don't know.,id40,3,L,NA,Y,3,3,Y,63
game54,89.63999999999999,92.63999999999999,Let's make a good guess.,I,3,NA,NA,NA,3,3,Y,63
game54,92.63999999999999,93.63999999999999,Let's help Smurfy up.,I,3,NA,NA,NA,3,3,Y,63
game54,93.63999999999999,94.63999999999999,Can I press it?,id39,3,NA,NA,NA,3,3,Y,63
game54,94.63999999999999,95.63999999999999,You don't press it.,I,3,NA,NA,NA,3,3,Y,63
game54,95.63999999999999,96.63999999999999,Smurfy will press it.,I,3,NA,NA,NA,3,3,Y,63
game54,96.63999999999999,99.63999999999999,"So [id40], which one do we think it is?",I,3,NA,NA,NA,3,3,Y,63
game54,99.63999999999999,100.63999999999999,I don't know.,id40,3,L,NA,Y,3,3,Y,63
game54,100.63999999999999,103.63999999999999,But Smurfy really wants to guess.,I,3,NA,NA,NA,3,3,Y,63
game54,103.63999999999999,111.63999999999999,Let's try to make the best guess that we can.,I,3,NA,NA,NA,3,3,Y,63
game54,111.63999999999999,121.63999999999999,Which one do you think Smurfy would think it is?,I,3,NA,NA,NA,3,3,Y,63
game54,121.63999999999999,122.63999999999999,You don't know?,I,3,NA,NA,NA,3,3,Y,63
game54,122.63999999999999,123.63999999999999,It's okay.,I,3,NA,NA,NA,3,3,Y,63
game54,123.63999999999999,127.63999999999999,But we will make the best guess that we can make.,I,3,NA,NA,NA,3,3,Y,63
game54,127.63999999999999,132.64,"[id39], does it look like anything else to you?",I,3,NA,NA,NA,3,3,Y,63
game54,132.64,133.64,Triangles.,id39,3,S,NA,Y,3,3,Y,63
game54,133.64,139.64,There's squares and there's triangles.,id39,3,S,NA,Y,3,3,Y,63
game54,139.64,145.64,Which one has squares and triangles?,I,3,NA,NA,NA,3,3,Y,63
game54,145.64,155.64,Which one of these?,I,3,NA,NA,NA,3,3,Y,63
game54,155.64,159.64,"Does it look like anything else, [id39]?",I,3,NA,NA,NA,3,3,Y,63
